Year,Crocodile Reference Number,Date Sighted,Crocodile of Concern,Resolved crocodile of concern,Crocodile confirmed by EHP officer,Zones 1 or 2,Crocodile Management Plan, Local Government Authority,"Crocodile Management Plan Zone Objectives (Zone 1 - Remove; Zone 2 - remove crocodiles 2 m and greater or aggressive crocodile, Zone 2 - CAIRNS; Zone 3 - remove crocodiles of concern)",South of the  Boyne River,Crocodile attack or behaving aggressively,Location or crocodile behaviour is a threat,crocodile prevention barrier and stock ,"crocodile urban management area  (CUMA), Gladstone, Mackay, Rockhampton Local Government Authorities",Describe COC assessment,Outcome,Date crocodile removed,Is there an imminent threat to human safety,date of contact with EHP,"Species,freshwater(Crocodylus johnstoni), estuarine ( Crocodylus porsus)",number of crocodiles,size of largest crocodile (m) (estimate),were tracks left,nest or slide present,location of Crocodile,latitude,longitude,name of river creek beach or waterhole,"type of habitat e.g. vegetated land, open water, mad/mangroves, sand",nearest public area,"public use type e.g. swimming, fishing, boating, camping",intensity of use at time of sighting,additional comments intensity of use,all parts of crocodile exposed,eye part of crocodile exposed,head part of crocodile exposed,tail part of crocodile exposed,head and back part of crocodile exposed,gait high,gait sliding,gait running,gait walking,gait swimming,moving quickly or slowly,direction of travel of crocodile,Is the crocodile 2 m or greater,Is the croc in a well known habitat,Is the crocodile moving through,food source fish frame,food source abbattoir,food source crab pots,food source smelly bins,food source boat ramp,food source dugong,food source turtle,Food Animal carcass
2011,2011223,20/08/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,The location is close to town but the area is well known crocodile habitat.,no further action,n/a,n/a,20/08/2011,Crocodylus porsus,1,3.5 - 4.0,no,yes,"Banana Island, Johnstone River Innisfail",-17.525401,146.047452,Johnstone river,"Small island between the mouth of Johnstone River and the junction of the north and south arms. Tidal estuarine system, mangroves/ cottonwood exposed mud banks low tide.",Private homes and some commercial and private boat moorings across the river approx 100m.,"Fishing, boating",moderate,no data,yes,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,basking on exposed mud bank,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2011,2011224,22/08/2011,no,n/a,yes,n/a,n/a,n/a,n/a,no,yes,yes,no,no,Aggressive behaviour displayed in a vicinity of moderate visitation. History of past fatality at this site (BOOKER).,no further action,n/a,n/a,23/08/2011,Crocodylus porsus,1,4,no,yes,"Endeavour River Escape (tourist / camping park)
UTM 306093 8296530",-15.400807,145.193188,North arm of Endeavour river,"Mangrove, closed forest",Camp ground and private boat ramp of Endeavour River Escape.,"Fishing, boating, camping.",moderate,The person and his partner  were standing behind the aluminium barricade fishing. They had been fishing for 1.5 hours with both lures and prawns. They had caught one Barramundi approximately half an hour before the incident. They were on their last cast before leaving the site and approximatley halfway through retrival of lure the incident occurred.,yes,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,"Crocodile launched out of water (high tide), hit the barricade and turned back into the water. The crocodile returned to the water in an anti-clockwise motion.",n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2011,2011225,13/08/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,yes,no,no,no,The crocodile was reported as behaving aggressively but these reports were second-hand and have not been verified. The reports were over a week ago and no additional reports have been made since. Mr Hall has been ensuring the campers are aware of crocodiles in the area and report any sightings to him.,n/a,n/a,n/a,23/08/2011,Crocodylus porsus,1,5.4,unknown,unknown,"The reported sightings occurred at Notch Point, 85 km south of Mackay. The crocodile was reportedly seen approximately 200 m upstream from the Marion Creek boat ramp, next to a pumping channel from a nearby prawn farm.",-21.728871,149.458932,Marion Creek.,Vegetation surrounding the muddy creek is mostly mangrove. A number of saltpans occur nearby that are often inundated.,"Marion Creek, the Yarrawonga cattle yards and the Notch Point camping ground.",Marion Creek is used predominantly for boating and fishing including the use of crab pots. The boat ramp is a small makeshift mud ramp used by local fisherman. Mr Hall owns the Yarrawonga cattle yards and has had reports of smaller crocodiles in the area before. A permanent crocodile warning sign is located at the entrance of the camping ground and cattle yard property. The camping ground is a low to moderate use area that sees a high number of people on holidays.,moderate,Marion Creek is used by locals on a semi-regular basis but does not generally see a high number of visitors given the amount of other fishing spots closer to small towns in the area.,no data,no data,no data,no data,yes,no data,no data,no data,no data,yes,no data,Unknown,n/a,n/a,n/a,yes,no data,yes,no data,no data,no data,no data,n/a
2011,2011226,21/08/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,n/a,no further action,n/a,n/a,21/08/2011,Crocodylus porsus,1,1.6,no data,no,Kaurii Creek,-17.139606,145.59799,Lake Tinaroo,Open water - dead trees with rocky shore,The lake is used for recreational activities,"Fishing, swimming, skiing",low,Animal was seen basking on a small flat area on the side of the lake.,yes,no data,no data,no data,no data,no data,no data,no data,no data,no data,stationary,"The crocodile stayed on the shore, basking for approximately 15 minutes then entered the water",n/a,n/a,n/a,yes,no data,no data,no data,yes,no data,no data,n/a
2011,2011227,27/08/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,The crocodile was seen basking in the sun and then entered the water. It was seen to move down stream for a short distance.,no further action,n/a,n/a,30/08/2011,Crocodylus porsus,1,2,no data,no data,Cairns,-16.860913,145.744791,Barron River,"Mangrove trees, muddy banks both sides with small cleared areas",Machans Boat Ramp,"Fishing, crabbing, boating",moderate,Animal was seen basking on a small flat muddy area on the flats 100m opposite the Machans Beach Boat Ramp,yes,no data,no data,no data,no data,no data,no data,no data,no data,no data,stationary,After some time the crocodile entered the water,n/a,n/a,n/a,yes,no data,yes,no data,yes,no data,no data,n/a
2011,2011228,6/8/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,No data,n/a,n/a,n/a,30/08/2011,Crocodylus porsus,1,3.0 - 4.0,no,no,Down stream of the Bill Eaton Bridge at South Johnstone.,-17.607166,145.990041,South Johnstone River,"Rock and sand bank, man-made infrastructure.","Private land, owned by South Johnstone Sugar Mill, that is accessed by public to fish.",Fishing,low,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,yes,no data,Crocodile never surfaced as it swam towards the rocks. It swam from mid stream to the bank and stayed under the water.,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
2011,2011229,No data,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,No data,n/a,n/a,n/a,1/9/2011,unknown,1,no data,no data,unknown,"Creek at the southern end of Little Ramsay Bay, Hinchinbrook Island",-18.35505,146.304025,Little Ramsay Bay,Saltwater mangroves and sand,Little Ramsay Bay campground,"Camping at Little Ramsay Bay.(Trail walkers, Thorsborne Trail, Hinchinbrook Island)",moderate,Little Ramsay Bay has a campground for walkers of the Thorsborne Trail. Walkers and camping activity on the Thorsborne Trail is high at the moment due to the dry season. There are Crocodile Warning signs located at the northern and southern ends of the trail and also at the the campgrounds that have Day Use Areas (Mulligan Falls and Zoe Bay).,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2011,2011230,5/9/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,No data,n/a,n/a,n/a,5/9/2011,Crocodylus porsus,1,unknown,no,no,"Campwin Beach Boat Ramp, approximately 50 km south of Mackay.",-21.374369,149.312342,Campwin Beach,The boat ramp is located at the river mouth which is muddy water surrounded by mangrove habitat.,The boat ramp is the nearest public area as well as Grass Tree Beach and Campwin Beach. A permanent warning sign is in place at Grass Tree Beach.,Boating and fishing are the primary public uses.,moderate,Local fisherman use the area daily.,no data,no data,yes,no data,no data,no data,no data,no data,no data,no data,no data,Unknown,n/a,n/a,n/a,yes,no data,yes,no data,yes,no data,no data,n/a
2011,2011231,4/9/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,No data,n/a,n/a,n/a,8/9/2011,Crocodylus porsus,1,1.7,no,no,water way behind park/ playground and houses,-16.780865,145.693757,unknown,Water/ mangroves,playground/ park,crabbing (pots),low,"The person states the park is ued extensively for dog exercise and childrens playgroung, it is common most afternoons and weekends for families kids and dogs",no data,no data,no data,no data,yes,no data,no data,no data,no data,yes,no data,first sighted  near accessible bank and then went under water and appeared again on the other side,n/a,n/a,n/a,no data,no data,yes,no data,no data,no data,no data,n/a
2011,2011232,26/08/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,No data,n/a,n/a,n/a,9/9/2011,Crocodylus porsus,1,no data,yes,yes,Meunga creek on the out skirts of Cardwell,-18.239274,145.993793,Meunga Creek,Water,Boat ramp,Fishing,low,Croc did not display any aggressive behaviour,no data,no data,no data,no data,no data,no data,no data,no data,no data,yes,no data,moving away from boat,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
2011,2011233,9/9/2011,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,no,no,no,No data,n/a,n/a,n/a,9/9/2011,Crocodylus porsus,1,3,no,no,Palm Cove beach,-16.742624,145.671746,Palm Cove,Open ocean,"stinger net, beach front, jetty","Swimming, fishing, sunbaking",high,Lifeguards have closed the beach initially for 4 hours and with later sighting for the day,no data,no data,no data,no data,yes,no data,no data,no data,no data,yes,slowly,stationary near stinger net and then slow moving,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
2011,2011234,14/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,No data,n/a,n/a,n/a,15/09/2011,Crocodylus porsus,1,3.5 - 4.0,no,no,EttyBay Innisfail.,-17.558396,146.090648,Etty Bay,Beach (sand and open water),Etty Bay camping and caravan park.,Surf life saving training and swimming and fishing and camping  and picnic areas,high,This beach is high on the list of must-see beaches in this area.,no data,no data,yes,no data,no data,no data,no data,no data,no data,yes,quickly,Animal was seen in water with paddlers from the surf club.Animal was submerged most of the time but did surface near one paddler who estimated its nose to be between 200 and 250 cm across.The paddlers were about 20-25 metres out in the water catching waves.,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
2011,2011235,19/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,The crocodile was seen swimming just off the beach where people had been swimming previously.  The crocodile reportedly submerged and was then seen about 20+ metres off shore heading north. However permanent warning signs are present.,n/a,n/a,n/a,19/09/2011,Crocodylus porsus,1,3,no,no,Oaks Beach,-163550.34,1453122.02,Oaks Beach,Open water (ocean),Beach,swimming,moderate,People swimming before time of sighting,no data,no data,no data,yes,yes,no data,no data,no data,no data,yes,slowly,north,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2011,2011236,18/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,Based on the witnesses account of a fairly large crocodile in an area where people like to fish and where some people are living in bush camps this croc may be of concern. Furthermore I am concerned for the wellbeing of the animal itself as Andrew's account is that the croc will most likely be killed if it is not relocated.,n/a,n/a,n/a,20/09/2011,Crocodylus porsus,1,2.5 - 3,unknown,unknown,Palm Island - Old School Rd swamp,-18.751425,146.573934,no data,Mangrove swamp,Central Palm Island community. Some people living in area in bush camps.,Mangroves are well known fishing spot. Many people walk along old school road in the day and night. Some people camping in immediate vicinity.,moderate,no data,yes,no data,no data,no data,no data,no data,no data,no data,no data,no data,quickly,Croc was basking in grass when first observed then after some minutes moved off towards mangrove area.,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
2011,2011237,17/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,n/a,n/a,n/a,n/a,20/09/2011,unknown,1,unknown,no,no,In water near Stanage Bay boat ramp,-22.151912,150.06113,Thirsty Sound,"Open, sandy/mangrove foreshore",Boat ramp. A permanent crocodile warning sign is located at the boat ramp.,fishing and boating,low,n/a,no,no,no,no,yes,no,no,no,no,yes,slowly,The crocodile surfaced momentarily before submerging.,n/a,n/a,n/a,yes,no,no,no,yes,no,no,n/a
2011,2011238,20/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,yes,no,yes,no,yes,"Sighting not confirmed subsequent report from the public of a dugong in the same area.  Sighting unlikely in open beach area.   
.",n/a,n/a,n/a,20/09/2011,Crocodylus porsus,1,2.4,no,no,Scarness Jetty / Scarness / Hervey Bay - swam toward the Jetty from Point Vernon approx 600mts of the beach (with in 200mt of the end of the Jetty) and turned arround swimming back toward Pt Vernon.,-25.16898,152.51323,Scarness Beach / Hervey Bay,Open sandy beach / open water,Hervey Bay / public beach,swimming fishing boating,high,Unlikely crocodile habitat,no,no,yes,no,no,no,no,no,no,yes,no data,as above,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2011,2011239,20/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,The crocodile reportedly swam directly towards him whilst he was retrieving his cast net,n/a,n/a,n/a,22/09/2011,Crocodylus porsus,1,3,no,no,Saltwater creek,-16.89316,145.75398,Saltwater creek,Mangroves/mud,Shops,fishing,low,"two gentleman lure fishing, cameron said that the area is a popular fishing spot",no data,no data,no data,yes,yes,no data,no data,no data,no data,yes,quickly,n/a,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2011,2011240,21/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,yes,yes,no,no,The animal lunged past or at a young girl into the water. Despite repeated efforts to discourage locals from swimming in the laura river this activity continues.,n/a,n/a,n/a,22/09/2011,Crocodylus porsus,1,3,no,yes,"Laura - Waterhole in the Larua River, adjacent to town. Popular swimming hole. (Suspect middle waterhole)",-15.567689,144.440081,Laura River,River bank,Laura township,"Swimming, fishing by locals",moderate,no data,yes,no data,no data,no data,no data,no data,no data,yes,no data,no data,quickly,towards the water,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
2011,2011241,22/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,"There would be minimal risk to public who fish off the adjacent rockwall as they are at a height too high to be at risk from crocodile attack.
This area is not a typical area for swimming due to the amount of boat activity.",n/a,n/a,n/a,22/09/2011,Crocodylus porsus,1,unknown,no,no,Townsville - Duck ponds behind Townsville Juspiters Casino. Near rock wall,-19.242115,146.82837,"Locally known as the duck ponds this area is primarily used for boats to moar in. The ""pond"" is adjacent to the mouth of Ross creek.",Open water,Jupiters Casino,fishing and boating.,high,n/a,no data,no data,yes,no data,no data,no data,no data,no data,no data,yes,no data,n/a,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2011,2011242,26/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,No data,n/a,n/a,n/a,26/09/2011,Crocodylus porsus,1,2,no data,no data,"Elizabeth St ( No. 14), Flying Fish Point-",-17.500569,146.077043,Flying Fish Point,Open Water,"Residential area, park, caravan park","Swimming, fishing, boating, camping",moderate,n/a,no data,no data,no data,no data,yes,no data,no data,no data,no data,yes,no data,Tracy's son reports seeing a croc whilst fishing on a small boat. The croc was floating on top of the water not far from the boat when sighted then submerged.,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
2011,2011243,27/09/2011,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,"The river is adjacent to a residential area. At the time of site inspection, people were swimming in the water, however this wouldn't be common practice, as it is well known crocodile habitat.",n/a,n/a,n/a,27/09/2011,Crocodylus porsus,1,2.5 - 3,no,no,"Burdell - Bohle River - Near to suburb of Burdell
Bohle River is adjacent to a children's playground, located along Ashgrove Crescent",-19.2489,146.7123,Bohle River,"Mangroves, sandy beach on side of river, riparian scrub","Children's playground on immediate corner , opposite Number 26 Ashgrove Crescent","Swimming, fishing - caller was particularly concerned about people swimming in the area",moderate,A family and dogs were swimming on the sandy beach across the river from the playground at time of site inspection on 27/09/11. They were alerted to the presence of crocodiles in the river and immediately left the vicinity.,no data,no data,no data,no data,yes,no data,no data,no data,no data,no data,slowly,N/A,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
